"id","site","diversity","pop_density","temperature","precipitation","density","devil"
"EHI01339","EHI01339",4.0564858506006,0.0265283267945051,9.57067642192389,678.645224463204,62.31225,0.364457716544469
"EHI02801","EHI02801",1.62787965239096,7.92684030532837,12.6119340096338,980.151717569338,77.25025,0.280735373497009
"EHI02812","EHI02812",1.66521571570071,0.394590586423874,12.2342608174229,1023.73037071157,74.3075,0.119561774035295
"EHI02836","EHI02836",5.9224852771768,3.11767601966858,11.8600778075937,626.148769862308,47.2165,0.109508171677589
"EHI02082","EHI02082",5.02317330310802,0.355276644229889,15.3403079681736,613.884776616255,25.1692,0
"EHI02841","EHI02841",3.33867640986038,1.59201312065125,13.0083332061768,707,28.5053,0.147071500619253
"EHI02770","EHI02770",1.84139747745198,1.4883531332016,12.8656777083468,840.283817877883,60.39,0.201636920372645
"EHI02792","EHI02792",2.50483761219459,2.13752102851868,11.2019422879144,1115.68189416699,79.5795,0.382932633161545
"EHI01341","EHI01341",2.46636132893045,0.0225558578968048,16.0726895683943,485.299275844474,20.235,0
"EHI02098","EHI02098",5.02317330310802,0.355276644229889,15.3403079681736,613.884776616255,25.1692,0
"EHI02776","EHI02776",1.66521571570071,0.394590586423874,12.2342608174229,1023.73037071157,74.3075,0.119561774035295
"EHI02769","EHI02769",1.59130297441275,0.310168147087097,12.6659133038546,714.369548728811,75.4075,0.176223302880923
"EHI01389","EHI01389",5.02317330310802,0.355276644229889,15.3403079681736,613.884776616255,25.1692,0
"EHI02767","EHI02767",4.53425300054387,1.48067784309387,10.8546327935743,1138.40419968319,75.3692,0.372737983862559
"EHI02819","EHI02819",2.11537348186164,2.61060237884521,12.803404160676,1166.20052899793,78.6415,0.345227360725403
"EHI02064","EHI02064",5.02317330310802,0.355276644229889,15.3403079681736,613.884776616255,25.1692,0
"EHI02811","EHI02811",1.05170388570326,1.06201899051666,11.3549174523799,1423.25340005781,80,0.223882804314295
"EHI01268","EHI01268",1.46469500601038,0.01276861038059,8.22115745200117,802.1290263622,51.45385,0.250583107272784
"EHI02804","EHI02804",1.85681084790549,0,9.21604793966537,1587.9667662477,71.48325,0.210193639000257
"EHI02780","EHI02780",1.05501393957944,0.972200632095337,11.81903080349,1378.04073601097,79.67375,0.469344665606817
"EHI02789","EHI02789",1.05501393957944,0.972200632095337,11.81903080349,1378.04073601097,79.67375,0.469344665606817
"EHI02835","EHI02835",2.11537348186164,2.61060237884521,12.803404160676,1166.20052899793,78.6415,0.345227360725403
"EHI01343","EHI01343",5.02317330310802,0.355276644229889,15.3403079681736,613.884776616255,25.1692,0
"EHI02785","EHI02785",1.82408574473977,6.80469751358032,9.87237231035423,1042.78081416097,78.65075,0.161170641581217
"EHI01271","EHI01271",2.64948477956762,0.000820630113594234,17.4444731304106,252.991630771402,20.7068,0
"EHI02843","EHI02843",3.33867640986038,1.59201312065125,13.0083332061768,707,28.5053,0.147071500619253
"EHI02779","EHI02779",3.2459346967429,15.8920402526855,10.3858858996808,908.295861712431,72.49975,0.193619350592295
"EHI02822","EHI02822",1.05170388570326,1.06201899051666,11.3549174523799,1423.25340005781,80,0.223882804314295
"EHI02797","EHI02797",1.85681084790549,0,9.21604793966537,1587.9667662477,71.48325,0.210193639000257
"EHI02074","EHI02074",5.02317330310802,0.355276644229889,15.3403079681736,613.884776616255,25.1692,0
"EHI02830","EHI02830",1.11813920448914,1.74310064315796,11.8467656895972,1372.30884034289,79.7435,0.354327748219172
"EHI02784","EHI02784",1.84139747745198,1.4883531332016,12.8656777083468,840.283817877883,60.39,0.201636920372645
"EHI02766","EHI02766",3.2459346967429,15.8920402526855,10.3858858996808,908.295861712431,72.49975,0.193619350592295
"EHI02771","EHI02771",1.85681084790549,0,9.21604793966537,1587.9667662477,71.48325,0.210193639000257
"EHI02768","EHI02768",1.59130297441275,0.310168147087097,12.6659133038546,714.369548728811,75.4075,0.176223302880923
"EHI01270","EHI01270",5.02317330310802,0.355276644229889,15.3403079681736,613.884776616255,25.1692,0
"EHI02832","EHI02832",5.05038788881295,0.106202989816666,11.8445132924634,599.170535950749,50.028,0.156215300162633
"EHI02844","EHI02844",3.33867640986038,1.59201312065125,13.0083332061768,707,28.5053,0.147071500619253
"EHI02829","EHI02829",1.09099594289377,1.68542611598969,11.8455315455912,1369.59658246309,79.42325,0.354327748219172
"EHI01264","EHI01264",5.02317330310802,0.355276644229889,15.3403079681736,613.884776616255,25.1692,0
"EHI02837","EHI02837",1.62787965239096,7.92684030532837,12.6119340096338,980.151717569338,77.25025,0.280735373497009
"EHI02774","EHI02774",1.05170388570326,1.06201899051666,11.3549174523799,1423.25340005781,80,0.223882804314295
"EHI02845","EHI02845",5.05038788881295,0.106202989816666,11.8445132924634,599.170535950749,50.028,0.156215300162633
"EHI02775","EHI02775",1.05170388570326,1.06201899051666,11.3549174523799,1423.25340005781,80,0.223882804314295
"EHI01259","EHI01259",4.0564858506006,0.0265283267945051,9.57067642192389,678.645224463204,62.31225,0.364457716544469
"EHI01387","EHI01387",2.64948477956762,0.000820630113594234,17.4444731304106,252.991630771402,20.7068,0
"EHI01248","EHI01248",1.46469500601038,0.01276861038059,8.22115745200117,802.1290263622,51.45385,0.250583107272784
"EHI01257","EHI01257",2.64948477956762,0.000820630113594234,17.4444731304106,252.991630771402,20.7068,0
"EHI02839","EHI02839",1.01389911337088,0.151962146162987,12.172569551853,1045.65724996682,79.94775,0.116967973609765
"EHI01273","EHI01273",2.64948477956762,0.000820630113594234,17.4444731304106,252.991630771402,20.7068,0
"EHI02838","EHI02838",2.11537348186164,2.61060237884521,12.803404160676,1166.20052899793,78.6415,0.345227360725403
"EHI01265","EHI01265",1.46469500601038,0.01276861038059,8.22115745200117,802.1290263622,51.45385,0.250583107272784
"EHI01345","EHI01345",5.02317330310802,0.355276644229889,15.3403079681736,613.884776616255,25.1692,0
"EHI01256","EHI01256",2.64948477956762,0.000820630113594234,17.4444731304106,252.991630771402,20.7068,0
